,duplication,SubHOG_after_duplication,subhog_branch_length,tax_level_subhog,member_gene_orth_id,member_gene_ensembl_id,tissues,taxon
1773,https://omabrowser.org/oma/hog/information/HOG:0019359.2,https://omabrowser.org/oma/hog/information/HOG:0019359.2b_32525,12.96650989,Theria,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000048160,ENSBTAG00000048160,"{'spermatid', 'gluteal muscle', 'endometrium', 'scapular muscle', 'colon', 'spermatocyte', 'prefrontal cortex', 'conceptus', 'intercostal muscle', 'placenta', 'testis', 'brain', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'heart', 'lung', 'spleen'}",Bos taurus
1774,https://omabrowser.org/oma/hog/information/HOG:0019359.2,https://omabrowser.org/oma/hog/information/HOG:0019359.2f_32525,8.258555712,Theria,http://omabrowser.org/ontology/oma#GENE_ENSCPOG00000013612,ENSCPOG00000013612,"{'frontal cortex', 'uterine cervix', 'liver', 'brain', 'adult mammalian kidney'}",Cavia porcellus
1775,https://omabrowser.org/oma/hog/information/HOG:0019359.2,https://omabrowser.org/oma/hog/information/HOG:0019359.2f_32525,8.258555712,Theria,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000026736,ENSGGOG00000026736,"{'frontal cortex', 'cerebellum', 'prefrontal cortex', 'testis', 'liver', 'adult mammalian kidney', 'heart'}",Gorilla gorilla
1776,https://omabrowser.org/oma/hog/information/HOG:0019359.2,https://omabrowser.org/oma/hog/information/HOG:0019359.2f_32525,8.258555712,Theria,http://omabrowser.org/ontology/oma#GENE_ENSMODG00000019223,ENSMODG00000019223,"{'endometrium', 'spermatocyte', 'cerebellum', 'blood', 'forelimb bud', 'skeleton of lower jaw', 'uterine wall', 'extraembryonic membrane', 'lung', 'spinal cord', 'spermatid', 'hindlimb bud', 'embryo', 'testis', 'brain', 'heart', 'multi-cellular organism', 'uterus', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'placenta'}",Monodelphis domestica
1777,https://omabrowser.org/oma/hog/information/HOG:0019359.2,https://omabrowser.org/oma/hog/information/HOG:0019359.2f_32525,8.258555712,Theria,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000006958,ENSMMUG00000006958,"{'cortex of kidney', 'frontal cortex', 'colon', 'spermatocyte', 'cerebellum', 'dorsolateral prefrontal cortex', 'prefrontal cortex', 'cerebellar cortex', ""Ammon's horn"", 'lung', 'spermatid', 'testis', 'brain', 'primary visual cortex', 'heart', 'spleen', 'multi-cellular organism', 'fibroblast', 'liver', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'hindlimb stylopod muscle', 'superior frontal gyrus'}",Macaca mulatta
1778,https://omabrowser.org/oma/hog/information/HOG:0019359.2,https://omabrowser.org/oma/hog/information/HOG:0019359.2f_32525,8.258555712,Theria,http://omabrowser.org/ontology/oma#GENE_ENSCAFG00000009844,ENSCAFG00000009844,"{'nose', 'frontal cortex', 'colon', 'hypothalamus', 'cerebellum', 'prefrontal cortex', 'adipose tissue', 'blood', 'head', 'adrenal gland', 'olfactory bulb', 'mitral valve', 'jejunum', 'heart left ventricle', 'urinary bladder', 'pancreas', 'cardiac muscle of left ventricle', 'occipital cortex', 'metanephros cortex', 'lymph node', 'kidney', 'smooth muscle tissue', 'adrenal cortex', 'cartilage tissue', 'lung', 'spinal cord', 'cerebral cortex', 'bone marrow', 'pituitary gland', 'mucosa of urinary bladder', 'hair follicle', 'heart right ventricle', 'stomach', 'saliva-secreting gland', 'thymus', 'keratinocyte', 'testis', 'small intestine', 'brain', 'left cardiac atrium', 'thyroid gland', 'heart', 'spleen', 'retina', 'right cardiac atrium', 'female gonad', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'placenta', 'renal medulla', 'zone of skin', 'mammary gland'}",Canis lupus familiaris
1779,https://omabrowser.org/oma/hog/information/HOG:0019359.2,https://omabrowser.org/oma/hog/information/HOG:0019359.2f_32525,8.258555712,Theria,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000038449,ENSRNOG00000038449,"{'frontal cortex', 'colon', 'cerebellum', 'jejunum', 'pancreas', 'quadriceps femoris', 'duodenum', 'lung', 'esophagus', 'thymus', 'stomach', 'testis', 'brain', 'heart', 'spleen', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'ileum'}",Rattus norvegicus
1780,https://omabrowser.org/oma/hog/information/HOG:0019359.2,https://omabrowser.org/oma/hog/information/HOG:0019359.2f_32525,8.258555712,Theria,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000015265,ENSBTAG00000015265,"{'spermatid', 'longissimus thoracis muscle', 'gluteal muscle', 'endometrium', 'scapular muscle', 'colon', 'spermatocyte', 'prefrontal cortex', 'conceptus', 'intercostal muscle', 'placenta', 'testis', 'brain', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'heart', 'lung', 'spleen'}",Bos taurus
1781,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000013547,ENSMMUG00000013547,"{'cortex of kidney', 'frontal cortex', 'colon', 'spermatocyte', 'cerebellum', 'dorsolateral prefrontal cortex', 'prefrontal cortex', 'cerebellar cortex', 'lung', 'spermatid', 'testis', 'brain', 'primary visual cortex', 'heart', 'spleen', 'multi-cellular organism', 'fibroblast', 'liver', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'hindlimb stylopod muscle', 'ileum', 'superior frontal gyrus'}",Macaca mulatta
1782,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSCPOG00000002336,ENSCPOG00000002336,"{'frontal cortex', 'uterine cervix', 'liver', 'brain', 'adult mammalian kidney'}",Cavia porcellus
1783,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000025061,ENSGGOG00000025061,"{'frontal cortex', 'prefrontal cortex', 'testis', 'liver', 'adult mammalian kidney', 'heart'}",Gorilla gorilla
1784,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000021980,ENSGGOG00000021980,"{'adult mammalian kidney', 'testis', 'prefrontal cortex', 'frontal cortex'}",Gorilla gorilla
1785,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000027362,ENSGGOG00000027362,"{'frontal cortex', 'cerebellum', 'prefrontal cortex', 'testis', 'liver', 'adult mammalian kidney', 'heart'}",Gorilla gorilla
1786,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000048226,ENSRNOG00000048226,"{'frontal cortex', 'colon', 'cerebellum', 'jejunum', 'pancreas', 'quadriceps femoris', 'duodenum', 'lung', 'esophagus', 'thymus', 'stomach', 'testis', 'brain', 'heart', 'spleen', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'ileum'}",Rattus norvegicus
1787,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000032417,ENSMMUG00000032417,"{'cortex of kidney', 'frontal cortex', 'colon', 'spermatocyte', 'cerebellum', 'dorsolateral prefrontal cortex', 'prefrontal cortex', 'cerebellar cortex', 'lung', 'spermatid', 'testis', 'brain', 'primary visual cortex', 'heart', 'spleen', 'multi-cellular organism', 'fibroblast', 'liver', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'hindlimb stylopod muscle', 'superior frontal gyrus'}",Macaca mulatta
1788,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000005616,ENSMMUG00000005616,"{'colon', 'spermatocyte', 'multi-cellular organism', 'testis', 'fibroblast', 'liver'}",Macaca mulatta
1789,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000013672,ENSGGOG00000013672,"{'frontal cortex', 'cerebellum', 'prefrontal cortex', 'testis', 'liver', 'adult mammalian kidney', 'heart'}",Gorilla gorilla
1790,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000032375,ENSMMUG00000032375,"{'frontal cortex', 'multi-cellular organism', 'kidney', 'prefrontal cortex', 'fibroblast', 'brain', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'heart'}",Macaca mulatta
1791,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000032372,ENSMMUG00000032372,"{'cortex of kidney', 'frontal cortex', 'cerebellar cortex', 'colon', 'multi-cellular organism', 'cerebellum', 'kidney', 'prefrontal cortex', 'dorsolateral prefrontal cortex', 'testis', 'fibroblast', 'brain', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'hindlimb stylopod muscle', 'heart', 'lung', 'spleen'}",Macaca mulatta
1792,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2e_314146,3.904015321,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000026029,ENSGGOG00000026029,"{'frontal cortex', 'cerebellum', 'prefrontal cortex', 'testis', 'liver', 'adult mammalian kidney', 'heart'}",Gorilla gorilla
1793,https://omabrowser.org/oma/hog/information/HOG:0019215.2,https://omabrowser.org/oma/hog/information/HOG:0019215.2c_314146,0.069197585,Euarchontoglires,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000021816,ENSMMUG00000021816,"{'cortex of kidney', 'frontal cortex', 'cerebellar cortex', 'multi-cellular organism', 'cerebellum', 'kidney', 'prefrontal cortex', 'testis', 'fibroblast', 'brain', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'primary visual cortex', 'hindlimb stylopod muscle', 'lung', 'spleen', 'superior frontal gyrus'}",Macaca mulatta
1794,https://omabrowser.org/oma/hog/information/HOG:0011553.1,https://omabrowser.org/oma/hog/information/HOG:0011553.1a_39107,8.8588138,Murinae,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000028779,ENSRNOG00000028779,"{'esophagus', 'frontal cortex', 'colon', 'stomach', 'quadriceps femoris', 'female gonad', 'brain', 'liver', 'duodenum', 'ileum', 'lung', 'spleen', 'jejunum'}",Rattus norvegicus
1795,https://omabrowser.org/oma/hog/information/HOG:0011553.1,https://omabrowser.org/oma/hog/information/HOG:0011553.1b_39107,4.1088138,Murinae,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000053099,ENSRNOG00000053099,"{'frontal cortex', 'stomach', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'lung'}",Rattus norvegicus
1796,https://omabrowser.org/oma/hog/information/HOG:0028194.1,https://omabrowser.org/oma/hog/information/HOG:0028194.1a_9526,2.784869241,Catarrhini,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000001019,ENSMMUG00000001019,"{'frontal cortex', 'colon', 'multi-cellular organism', 'prefrontal cortex', 'fibroblast', 'brain', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'heart', 'spleen'}",Macaca mulatta
1797,https://omabrowser.org/oma/hog/information/HOG:0028194.1,https://omabrowser.org/oma/hog/information/HOG:0028194.1b_9526,4.64294797,Catarrhini,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000025865,ENSGGOG00000025865,"{'frontal cortex', 'cerebellum', 'prefrontal cortex', 'testis', 'liver', 'adult mammalian kidney', 'heart'}",Gorilla gorilla
1798,https://omabrowser.org/oma/hog/information/HOG:0028194.1,https://omabrowser.org/oma/hog/information/HOG:0028194.1b_9526,4.64294797,Catarrhini,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000007966,ENSMMUG00000007966,"{'cortex of kidney', 'frontal cortex', 'colon', 'spermatocyte', 'cerebellum', 'dorsolateral prefrontal cortex', 'prefrontal cortex', 'cerebellar cortex', ""Ammon's horn"", 'lung', 'spermatid', 'testis', 'brain', 'primary visual cortex', 'heart', 'spleen', 'multi-cellular organism', 'fibroblast', 'liver', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'hindlimb stylopod muscle', 'superior frontal gyrus'}",Macaca mulatta
1799,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1b_32523,0.342180302,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSFCAG00000013152,ENSFCAG00000013152,"{'eyeball of camera-type eye', 'prefrontal cortex', 'uterus', 'tip of external ear', 'embryo', 'testis', 'liver', 'embryonic head', 'adult mammalian kidney', 'spleen', 'zone of skin'}",Felis catus
1800,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1b_32523,0.342180302,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000022559,ENSACAG00000022559,{'brain'},Anolis carolinensis
1801,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1b_32523,0.342180302,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000003721,ENSXETG00000003721,"{'blastula', 'embryo', 'gastrula'}",Xenopus tropicalis
1802,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1b_32523,0.342180302,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000033161,ENSXETG00000033161,"{'blastula', 'embryo', 'gastrula'}",Xenopus tropicalis
1803,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1b_32523,0.342180302,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSECAG00000001385,ENSECAG00000001385,"{'endometrium', 'cerebellum', 'brainstem', 'prefrontal cortex', 'blood', 'muscle tissue', 'chorionic villus', 'articular cartilage of joint', 'synovial membrane of synovial joint', 'epithelium of bronchus', 'trophoblast', 'trophectoderm', 'spinal cord', 'bone marrow', 'embryo', 'testis', 'gluteus medius', 'triceps brachii', 'oviduct epithelium', 'multi-cellular organism', 'liver', 'adult mammalian kidney', 'inner cell mass', 'zone of skin'}",Equus caballus
1804,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1b_32523,0.342180302,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000011057,ENSXETG00000011057,"{'mesonephros', 'blastula', 'embryo', 'female gonad', 'brain', 'skeletal muscle tissue', 'gastrula', 'heart'}",Xenopus tropicalis
1805,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1b_32523,0.342180302,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000002916,ENSXETG00000002916,"{'mesonephros', 'blastula', 'embryo', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'liver', 'gastrula', 'heart'}",Xenopus tropicalis
1806,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1b_32523,0.342180302,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000030176,ENSXETG00000030176,"{'mesonephros', 'embryo', 'gastrula', 'female gonad', 'liver'}",Xenopus tropicalis
1807,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1d_32523,0.738322368,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000007514,ENSMMUG00000007514,"{'cortex of kidney', 'frontal cortex', 'colon', 'spermatocyte', 'cerebellum', 'dorsolateral prefrontal cortex', 'prefrontal cortex', 'cerebellar cortex', ""Ammon's horn"", 'lung', 'spermatid', 'testis', 'brain', 'primary visual cortex', 'heart', 'spleen', 'multi-cellular organism', 'fibroblast', 'liver', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'hindlimb stylopod muscle', 'superior frontal gyrus'}",Macaca mulatta
1808,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1d_32523,0.738322368,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSGALG00000028601,ENSGALG00000028601,"{'spermatid', 'colon', 'spermatocyte', 'cerebellum', 'kidney', 'granulocyte', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'liver', 'heart', 'lung', 'spleen'}",Gallus gallus
1809,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1d_32523,0.738322368,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSFCAG00000012522,ENSFCAG00000012522,"{'eyeball of camera-type eye', 'prefrontal cortex', 'uterus', 'tip of external ear', 'embryo', 'testis', 'liver', 'embryonic head', 'adult mammalian kidney', 'spleen', 'zone of skin'}",Felis catus
1810,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1d_32523,0.738322368,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000030297,ENSXETG00000030297,"{'mesonephros', 'blastula', 'embryo', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'liver', 'gastrula', 'heart', 'egg cell'}",Xenopus tropicalis
1811,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1d_32523,0.738322368,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000031433,ENSXETG00000031433,"{'mesonephros', 'blastula', 'embryo', 'testis', 'female gonad', 'brain', 'liver', 'gastrula', 'heart', 'egg cell'}",Xenopus tropicalis
1812,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1d_32523,0.738322368,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSGGOG00000011706,ENSGGOG00000011706,"{'frontal cortex', 'cerebellum', 'prefrontal cortex', 'testis', 'liver', 'adult mammalian kidney', 'heart'}",Gorilla gorilla
1813,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1d_32523,0.738322368,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSOANG00000010515,ENSOANG00000010515,"{'endometrium', 'cerebellum', 'testis', 'fibroblast', 'brain', 'female gonad', 'liver', 'adult mammalian kidney', 'heart'}",Ornithorhynchus anatinus
1814,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1d_32523,0.738322368,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSECAG00000003414,ENSECAG00000003414,"{'endometrium', 'cerebellum', 'brainstem', 'prefrontal cortex', 'blood', 'muscle tissue', 'chorionic villus', 'articular cartilage of joint', 'synovial membrane of synovial joint', 'epithelium of bronchus', 'trophoblast', 'trophectoderm', 'spinal cord', 'bone marrow', 'embryo', 'testis', 'gluteus medius', 'triceps brachii', 'oviduct epithelium', 'multi-cellular organism', 'liver', 'adult mammalian kidney', 'inner cell mass', 'zone of skin'}",Equus caballus
1815,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1d_32523,0.738322368,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSACAG00000023513,ENSACAG00000023513,"{'dewlap', 'hemipenis', 'hindlimb bud', 'kidney', 'embryonic post-anal tail', 'forelimb bud', 'embryo', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'liver', 'adrenal gland', 'heart', 'lung'}",Anolis carolinensis
1816,https://omabrowser.org/oma/hog/information/HOG:0034022.1,https://omabrowser.org/oma/hog/information/HOG:0034022.1d_32523,0.738322368,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000024641,ENSBTAG00000024641,"{'spermatid', 'gluteal muscle', 'endometrium', 'scapular muscle', 'colon', 'spermatocyte', 'prefrontal cortex', 'conceptus', 'intercostal muscle', 'placenta', 'testis', 'brain', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'heart', 'lung', 'spleen'}",Bos taurus
1817,https://omabrowser.org/oma/hog/information/HOG:0023981.2b.1e.2d.3,https://omabrowser.org/oma/hog/information/HOG:0023981.2b.1e.2d.3c_39107,1.151494633,Murinae,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000019017,ENSRNOG00000019017,"{'esophagus', 'frontal cortex', 'colon', 'ileum', 'cerebellum', 'kidney', 'stomach', 'thymus', 'testis', 'quadriceps femoris', 'female gonad', 'brain', 'skeletal muscle tissue', 'liver', 'duodenum', 'heart', 'lung', 'jejunum'}",Rattus norvegicus
1818,https://omabrowser.org/oma/hog/information/HOG:0023981.2b.1e.2d.3,https://omabrowser.org/oma/hog/information/HOG:0023981.2b.1e.2d.3a_39107,1.468617221,Murinae,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000029726,ENSRNOG00000029726,"{'frontal cortex', 'colon', 'cerebellum', 'jejunum', 'pancreas', ""Ammon's horn"", 'quadriceps femoris', 'duodenum', 'lung', 'esophagus', 'thymus', 'stomach', 'testis', 'brain', 'heart', 'spleen', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'ileum'}",Rattus norvegicus
1819,https://omabrowser.org/oma/hog/information/HOG:0017881.1,https://omabrowser.org/oma/hog/information/HOG:0017881.1b_1437010,1.846844524,Boreoeutheria,http://omabrowser.org/ontology/oma#GENE_ENSECAG00000005739,ENSECAG00000005739,"{'multi-cellular organism', 'prefrontal cortex'}",Equus caballus
1820,https://omabrowser.org/oma/hog/information/HOG:0017881.1,https://omabrowser.org/oma/hog/information/HOG:0017881.1b_1437010,1.846844524,Boreoeutheria,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000039930,ENSBTAG00000039930,{'adult mammalian kidney'},Bos taurus
1821,https://omabrowser.org/oma/hog/information/HOG:0017881.1,https://omabrowser.org/oma/hog/information/HOG:0017881.1a_1437010,3.032445406,Boreoeutheria,http://omabrowser.org/ontology/oma#GENE_ENSBTAG00000039484,ENSBTAG00000039484,{'adult mammalian kidney'},Bos taurus
1822,https://omabrowser.org/oma/hog/information/HOG:0017881.1,https://omabrowser.org/oma/hog/information/HOG:0017881.1a_1437010,3.032445406,Boreoeutheria,http://omabrowser.org/ontology/oma#GENE_ENSEEUG00000003851,ENSEEUG00000003851,"{'adult mammalian kidney', 'prefrontal cortex'}",Erinaceus europaeus
1823,https://omabrowser.org/oma/hog/information/HOG:0033555.2,https://omabrowser.org/oma/hog/information/HOG:0033555.2a_32523,3.791876327,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSGALG00000009044,ENSGALG00000009044,"{'spermatid', 'colon', 'spermatocyte', 'cerebellum', 'kidney', 'granulocyte', 'testis', 'female gonad', 'brain', 'skeletal muscle tissue', 'liver', 'heart', 'lung', 'spleen'}",Gallus gallus
1824,https://omabrowser.org/oma/hog/information/HOG:0033555.2,https://omabrowser.org/oma/hog/information/HOG:0033555.2a_32523,3.791876327,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSXETG00000003470,ENSXETG00000003470,"{'central nervous system', 'mesonephros', 'blastula', 'multi-cellular organism', 'embryo', 'testis', 'brain', 'female gonad', 'skeletal muscle tissue', 'liver', 'gastrula', 'heart', 'egg cell', 'head'}",Xenopus tropicalis
1825,https://omabrowser.org/oma/hog/information/HOG:0033555.2,https://omabrowser.org/oma/hog/information/HOG:0033555.2b_32523,4.279330135,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSMMUG00000000950,ENSMMUG00000000950,"{'cortex of kidney', 'frontal cortex', 'colon', 'spermatocyte', 'cerebellum', 'dorsolateral prefrontal cortex', 'prefrontal cortex', 'cerebellar cortex', 'lung', 'spermatid', 'testis', 'brain', 'primary visual cortex', 'heart', 'spleen', 'multi-cellular organism', 'fibroblast', 'liver', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'hindlimb stylopod muscle', 'ileum', 'superior frontal gyrus'}",Macaca mulatta
1826,https://omabrowser.org/oma/hog/information/HOG:0033555.2,https://omabrowser.org/oma/hog/information/HOG:0033555.2b_32523,4.279330135,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSRNOG00000001223,ENSRNOG00000001223,"{'frontal cortex', 'colon', 'cerebellum', 'jejunum', 'pancreas', ""Ammon's horn"", 'quadriceps femoris', 'duodenum', 'lung', 'esophagus', 'thymus', 'stomach', 'testis', 'brain', 'heart', 'spleen', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'ileum'}",Rattus norvegicus
1827,https://omabrowser.org/oma/hog/information/HOG:0033555.2,https://omabrowser.org/oma/hog/information/HOG:0033555.2b_32523,4.279330135,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSCAFG00000014422,ENSCAFG00000014422,"{'nose', 'frontal cortex', 'colon', 'hypothalamus', 'cerebellum', 'prefrontal cortex', 'adipose tissue', 'blood', 'head', 'adrenal gland', 'olfactory bulb', 'mitral valve', 'jejunum', 'heart left ventricle', 'urinary bladder', 'pancreas', 'cardiac muscle of left ventricle', 'occipital cortex', 'metanephros cortex', 'lymph node', 'kidney', 'granulocyte', 'smooth muscle tissue', 'adrenal cortex', 'cartilage tissue', 'lung', 'spinal cord', 'cerebral cortex', 'bone marrow', 'pituitary gland', 'mucosa of urinary bladder', 'hair follicle', 'heart right ventricle', 'stomach', 'saliva-secreting gland', 'thymus', 'keratinocyte', 'testis', 'small intestine', 'brain', 'left cardiac atrium', 'thyroid gland', 'heart', 'spleen', 'retina', 'right cardiac atrium', 'female gonad', 'skeletal muscle tissue', 'liver', 'adult mammalian kidney', 'placenta', 'renal medulla', 'zone of skin', 'mammary gland'}",Canis lupus familiaris
1828,https://omabrowser.org/oma/hog/information/HOG:0033555.2,https://omabrowser.org/oma/hog/information/HOG:0033555.2b_32523,4.279330135,Tetrapoda,http://omabrowser.org/ontology/oma#GENE_ENSMODG00000003425,ENSMODG00000003425,"{'endometrium', 'spermatocyte', 'cerebellum', 'blood', 'forelimb bud', 'skeleton of lower jaw', 'uterine wall', 'extraembryonic membrane', 'lung', 'spinal cord', 'spermatid', 'hindlimb bud', 'embryo', 'testis', 'brain', 'heart', 'multi-cellular organism', 'uterus', 'female gonad', 'skeletal muscle tissue', 'kidney', 'adult mammalian kidney', 'liver', 'placenta'}",Monodelphis domestica
